user_id,post_id
55358,123072
163002,953740
153987,412281
32347,466869
178237,446147
146873,985049
104796,410343
87624,440953
43437,20385
2221,891956
18696,343363
124949,746136
120665,231956
290322,627986
15560,404116
185445,257488
50162,191745
27600,720597
175542,885386
75921,6571
276295,362252
9236,955204
167619,183551
64246,75754
114759,229382
278937,101773
150525,24291
202774,260523
145826,560199
39623,457148
127592,126936
154107,964911
260591,24307
295646,438167
192383,126514
199821,827435
229854,836021
34426,839612
72630,760388
218630,957270
208563,44070
169085,667791
4670,349366
283976,545869
35069,307283
115280,151649
187658,217642
23143,193599
158691,604147
49514,90282
300443,121200
231909,148092
248422,119539
94820,989211
162455,67163
249783,978200
170404,558378
94103,127726
70275,923776
246709,25867
113914,395106
219045,335289
173362,98383
104235,785156
146980,977576
261578,196489
101191,810676
158748,727580
149946,50205
277817,241290
95945,736226
67101,840980
82432,169280
14722,754996
25130,596401
223160,515556
92532,8705
259687,697856
100111,905924
220671,489629
173402,74699
176415,954444
11684,908609
116511,837589
6798,857483
127658,617705
279260,324830
153471,126692
14569,250588
230824,355491
180559,8163
205208,366468
235528,924353
129124,32075
156942,407982
260176,638165
237569,255962
202985,893914
48941,618676
16022,789871
183277,251263
114964,151570
45746,155170
186961,166680
238946,284176
14002,176282
146685,455857
3647,468509
27904,882338
111418,486069
161182,893868
73948,678852
237603,321994
217204,6073
230291,534219
289311,439136
287752,26698
83598,172796
82118,249450
56038,482830
41413,386265
295603,788085
88179,637427
90791,869783
123031,138774
4613,417788
277325,810192
72528,14948
271305,925556
3404,753119
82868,88140
231474,105473
153237,399659
217838,786011
228467,434856
117313,148319
146500,423574
282325,279495
227995,201732
98176,459629
212829,956695
291274,601055
78832,868865
172489,643448
89562,107237
130801,869437
7217,23175
29101,512284
115558,25888
165875,570339
112906,762062
264376,178221
212518,667958
145297,486025
267694,333539
256999,170101
236838,259400
55444,592522
66857,13914
277099,377511
242873,592908
176783,938957
24572,66209
99896,450404
205344,841024
235866,560450
2640,841895
131736,690314
263166,239053
297197,766472
33541,735415
294214,78985
117311,294226
43546,586299
88649,810335
203682,455177
157054,836424
4683,823849
270523,589931
175293,114354
154180,923083
65512,234268
96146,339422
209416,598564
202687,107116
300866,150711
53882,408501
290840,551732
158457,852449
112258,873280
61322,673649
204804,975692
232654,786258
193722,414990
63980,763353
45322,511255
121439,582212
74721,333628
54943,150775
49307,646079
223665,791761
273591,912558
72702,575298
27716,432157
245247,580358
63419,26377
14801,402865
197155,336122
173793,536465
41682,697840
271150,758464
126893,453684
114985,367485
61852,284872
17994,858557
49941,276381
140780,376478
126148,579813
190065,623745
164073,61005
101726,900851
164528,461113
299786,266565
269465,850996
295850,286006
144907,839536
220591,398884
87641,414860
150512,468638
5646,924554
270375,227271
236447,442627
248147,999085
6369,858893
71427,457643
121592,611807
154685,177234
124840,878459
259287,923289
152635,2469
169276,851117
205988,552086
38353,777059
238267,566583
30216,505057
27791,989643
155292,202862
216264,799049
172216,1136
78945,15438
87683,122677
72019,756426
231924,535644
143044,592210
117583,702550
251536,3021
63129,377681
146894,965963
170895,340638
233698,891285
69199,698799
237302,588978
79346,348666
116961,844492
96787,170555
156056,862625
213001,664061
297484,352997
63463,186401
16982,918558
225033,798068
80277,530165
61603,937906
67931,369096
2073,519223
186260,173273
4495,297412
140134,730589
264998,212858
207292,188899
64757,692930
252271,630780
193856,622510
170733,360682
236115,845923
207278,492393
33791,117639
44137,768051
58591,172200
265349,617630
203901,85336
27218,216607
79051,164072
6143,175934
150499,414227
270513,85015
126058,913392
172115,253374
116459,645184
169708,87402
299918,889011
259886,629476
247022,815582
63190,601071
1371,968022
211431,76144
29188,941436
222929,166752
16065,276507
85258,990833
195781,469048
212526,338407
122553,520898
115731,932947
33104,116017
299539,390654
235821,304358
116334,688313
148641,637728
122106,127581
34074,836065
303235,916669
131387,742122
178428,60809
1789,449481
141743,965955
75696,420371
283793,430347
233958,195297
260924,424925
159457,996845
252020,403651
34724,908333
286422,595531
217261,871282
284679,31647
25125,938519
260719,165230
364,691868
301513,644676
68433,476658
139508,254338
34511,255313
190524,773222
91583,938729
108759,437134
87020,929221
286760,728259
30974,511460
264795,102545
126437,549390
184981,231055
181956,993842
161961,293801
80319,506887
238213,168064
149800,56576
16977,987044
218390,902199
229375,160320
101326,178984
134448,893995
143807,551223
246913,993692
80854,338925
14742,633423
225697,94389
82495,282450
152171,491611
216624,967664
232102,912368
103127,215544
134909,766303
26609,767536
126304,310200
156000,651761
22413,616152
126824,945705
168734,847185
271920,672924
164072,772042
81029,862380
105717,695258
274825,527358
262769,665393
25373,581902
48992,406111
226487,11190
49369,9247
183325,335803
112372,902293
113929,769798
88409,5901
22741,544835
135590,61979
233609,422444
145980,634110
177594,110586
169573,280691
60228,158822
148340,144063
265863,76784
87532,505143
77233,672947
168317,554403
7046,453638
138964,866718
110676,568777
226936,413372
101205,721184
8886,674786
64208,614865
225594,664899
21370,908332
288436,293147
108441,780857
292203,337916
171631,462451
114156,748947
122537,412986
19592,381965
278776,55154
25623,173996
226174,215891
78939,384749
288116,369237
111176,661768
190328,378740
184983,786988
292007,757683
14278,863981
254331,887790
50510,116463
72987,554201
281627,135685
34363,839699
129939,808987
135410,602014
77785,550198
247024,846359
127758,759128
46520,48825
176047,831505
173921,281533
169544,360951
158964,492785
248249,822496
235220,365269
233540,191994
156186,113074
240874,490927
237286,674417
143528,367274
167217,626802
189709,953174
93079,427211
117253,526794
96408,162394
82224,382243
225877,186614
41256,435603
115566,441261
108640,789615
115776,66706
35421,532078
153261,119507
85420,9963
122258,71504
215218,133985
137363,370391
17735,552572
762,462495
293904,323545
78988,69114
177301,936136
197478,573479
76208,1943
100952,827230
294944,205639
34709,341845
88231,250298
139176,96150
296002,65021
107261,306248
145850,270603
116707,790762
141702,27693
116041,376856
75981,974663
5279,968595
278813,868939
296041,81296
156290,722201
83427,780869
175435,335934
21176,609691
219909,26339
214386,563137
267487,239690
201538,35261
301404,698472
33174,865326
70072,852287
208115,20592
157903,747407
60460,847183
69777,763975
198440,598271
117425,455938
93590,796486
182697,637005
162766,425254
114934,490543
302724,91677
35312,808610
231006,613169
257519,832293
125099,64150
160300,902251
196867,684011
175517,519132
12130,850065
166115,200220
59302,177448
245455,431802
157293,800940
183741,734919
28640,962549
66232,825489
66495,601372
80257,134753
44165,435285
273383,746203
89039,359944
218683,817881
146396,666349
7966,397770
263103,803717
34574,121734
31538,395988
14751,373186
149678,349866
18715,386684
238806,668016
285708,150425
104334,610245
123632,926365
67354,374081
257216,559231
143719,374315
90580,418754
37572,342451
90304,25363
267900,559688
5684,10790
239505,432918
8942,423614
253078,75106
54371,843314
89901,96109
88747,697747
127794,169713
140112,277170
273620,313958
175488,748452
11063,181753
46379,889200
13788,515293
21911,442703
256206,24586
158881,195234
167022,981855
238631,148054
209132,347137
103062,615782
255662,805664
246183,907736
14877,135133
118375,856287
160454,834485
99449,340620
136542,670928
72251,804101
65589,26884
41070,773280
233271,119520
237145,331021
148781,350633
218028,631310
134095,23177
52957,194449
151440,928569
158877,34560
185944,441148
151307,617982
68571,439439
21277,862201
108036,997183
90791,928100
189775,898675
32032,416921
172798,189811
51280,605279
57191,978414
10896,243685
212468,353751
104386,730803
157337,786803
250641,213348
182042,142919
126846,894365
94945,1100
239161,108142
290619,416975
216749,43758
203741,310907
35640,210576
162739,576726
6983,423595
265683,751536
163146,206536
239763,413378
260921,84670
65583,256141
38117,77974
102487,557979
129459,178148
175848,202343
237541,796607
233259,786918
77312,534062
166672,86974
291955,400199
124734,62871
144524,336846
114519,408881
282785,272769
247778,857462
12817,841820
204846,982789
1590,7862
292494,363975
53071,2110
196535,495984
23623,130510
171824,290387
57883,47206
67731,952689
96531,856223
6811,120354
121730,326779
122435,267900
256034,315509
164490,449864
35938,203583
174420,473338
295666,376632
25146,322370
86467,771242
34745,172724
127193,940429
165543,437105
38054,338452
276024,666319
170077,937381
34681,761248
290037,213869
282162,520004
199071,753344
192261,302748
89504,746990
105922,426275
52579,513765
26422,52165
176347,221795
140306,758157
245247,988415
75938,152897
82775,433932
13813,878943
132494,98797
216979,276844
105011,570351
206894,332853
205505,653335
48239,908593
244151,262786
140214,378957
38906,231471
147662,418150
14528,442958
183405,793027
143857,503169
241524,548732
258667,393154
203233,424746
20504,933780
27320,122573
119793,581969
87942,646732
190369,254852
288812,196133
23258,858308
106551,984295
200672,852298
298269,146843
34593,56534
33007,131216
296358,831532
12935,28319
30843,715927
89351,231810
269967,279022
234134,603201
225835,375666
251333,108945
1029,233677
288839,989321
233074,88219
183712,6251
287597,740749
224238,397627
223913,887058
57256,504769
39245,818499
164411,883240
1504,709639
255168,267460
229114,483439
8685,850284
151318,875754
284727,568583
204098,584329
279194,647567
197041,244138
144199,298801
140992,481919
186656,275925
194796,234427
270420,927261
219083,658435
135517,681491
282326,533745
227137,585815
217145,720392
141969,939965
9243,300031
279335,606180
165137,520982
47709,10414
295413,559953
219745,742117
59600,509722
19776,569781
168881,639999
224072,691520
32395,184402
212741,627831
289744,729500
115150,875893
72994,175695
244700,305821
259267,642464
141615,17978
245554,771854
201752,718473
224936,288862
255596,231925
262116,890913
113807,683168
249031,775259
24914,11931
164778,335241
52854,394575
125097,236423
228141,45542
192753,848688
205215,23531
173868,94799
179472,599187
142866,638779
277821,373092
77638,448181
231572,513870
228208,987473
2570,673341
283797,765679
271705,146685
47449,706699
295200,91531
37616,835422
100232,192903
141618,532691
211910,268380
210078,503387
219563,534781
55376,11788
116679,90430
275802,731613
75382,942816
89064,867456
300034,672975
115476,871336
226326,11003
60372,261804
127709,630807
237129,161446
13023,880173
279862,355791
121154,953265
602,869901
190933,774794
102904,296566
84597,934339
231377,114103
284456,396353
245800,459869
47671,181845
286606,407617
234528,895933
186302,58831
94381,829547
163126,418224
143778,87049
241936,198289
149902,552882
45890,707675
216762,618091
18802,236302
217351,69673
39652,751075
201373,223283
33754,727286
90499,814900
111851,630841
108650,20709
160114,530836
10047,984161
231445,930269
249250,64081
152922,504368
222814,625731
78188,895728
17320,63432
35328,309754
228005,886149
100681,282483
243385,2545
171657,130892
244043,916274
97180,54912
298249,516883
271467,406475
259389,210520
14928,956086
94204,781831
228551,803073
36528,20972
1849,212919
221743,379809
215803,829114
236982,496651
228463,379855
91472,205172
118291,800449
195326,952042
1248,689892
189884,771593
145818,876764
88159,59431
236074,80784
129740,211521
156853,373042
159206,701314
163388,769526
228718,544066
46508,915722
269997,83504
141767,685258
78386,623683
86880,689964
24961,700791
220807,579604
214367,127783
265763,478961
113322,822226
92101,389525
209840,523806
275409,444222
95208,918579
146749,385584
175264,418895
205879,288126
211443,858470
129097,367000
152307,996007
94103,481208
7162,802044
272985,364695
284895,834874
22102,513010
33262,425206
197375,428988
244221,527592
193390,711371
213678,526557
14973,211370
72848,674305
202465,850252
239937,27736
77967,525005
129109,791173
281351,950278
281487,51567
11156,569320
95243,422483
8360,853953
143924,638015
213643,971830
284620,87027
267594,314796
82314,690639
238720,254683
240518,135969
205645,659342
84243,201419
201421,961816
153468,634320
163217,597168
63874,753563
21308,428428
119151,38585
295487,128495
279516,954943
149598,885485
38871,399845
57437,107961
10248,970615
287803,389613
15291,483976
289824,553172
26481,537632
264445,777675
216932,702559
147960,891113
230868,502104
135922,907623
78983,810996
137668,469051
161222,718769
224865,467356
126843,32122
218755,103568
174932,826004
104075,29871
1421,358761
36451,986783
105346,953101
131005,656333
23220,755462
218818,431467
156158,756071
130303,901733
269781,729887
292083,730701
203359,988114
63757,560302
17471,664195
80074,653760
146116,135701
251346,21487
75538,141330
46112,728800
236958,407779
34118,889724
123348,357749
3026,957178
105297,666859
91683,808919
237476,946916
52708,112428
249750,257669
255328,381551
87144,714597
300829,684504
152442,874532
116894,979350
133793,439559
119812,567334
30821,250833
272514,355495
173504,806051
25602,131664
297487,335334
77502,122848
140075,94246
2430,820416
227646,546961
284740,273157
229405,341993
246642,606029
63530,978628
147098,951852
269412,327823
161198,271015
288186,812898
22118,406838
287331,996547
48224,672195
210950,455279
176999,631414
271330,932540
208625,432259
55574,112502
141206,301929
270839,180451
122351,103568
299288,187681
299619,237845
52431,190876
177916,445731
225728,701088
5256,507142
227297,847135
299352,566850
116943,115910
16055,180277
12301,550310
142828,455910
49848,349353
222670,167298
94477,523822
183655,430410
187375,34229
125335,262034
89955,865667
110545,343556
196234,525144
255451,646595
55141,151171
47107,37449
232730,45640
288452,944188
135321,725826
136009,410327
21581,838161
265605,29546
161064,37346
158142,33951
9835,824385
168516,600007
302450,771877
301270,700561
172217,436698
36740,146007
298422,677146
12746,467053
135136,672131
84103,402531
94165,38613
19290,697477
244585,613021
50952,236644
287302,863665
126291,400896
261492,195623
237265,454114
50634,268602
159840,507498
99241,717305
81414,842007
190756,122721
118078,181061
154990,966131
295194,819952
167066,905557
6176,222298
217933,240779
156686,368245
193635,373546
152786,737380
106977,216420
17649,314488
256689,47809
10199,724146
142149,152353
254825,444015
103344,46714
163096,410179
60202,398275
48187,767102
72153,373342
188382,676213
220745,692666
46834,176311
126731,496728
225785,733684
223975,370011
273117,911743
60589,374046
68321,874918
192305,667260
41561,480492
180305,313050
225987,415767
120641,776262
104390,653603
224591,641631
200964,71462
111914,345559
201886,308564
169789,906456
76457,982556
221501,746770
39814,562604
129183,258655
119630,616720
37777,851692
95227,851121
302780,870300
282308,146580
137709,176887
87501,310647
204368,536071
170761,480093
194851,262422
2752,889151
125936,941840
136618,422675
120168,577871
168324,604008
132829,754973
22397,877331
160906,604735
40708,726781
233256,227008
216387,630092
118525,326130
275113,399729
212539,939746
126665,6480
194491,847232
180195,203074
136378,486579
80953,767608
201282,881270
132081,116944
143042,679082
139689,844611
269941,673779
28513,476617
105624,65748
36508,495355
157594,466391
148090,694015
227320,548062
182301,56015
293224,175930
254382,16491
20079,7783
153022,393720
274035,480044
199384,36862
56900,828825
236625,992377
180537,900309
273102,926946
228968,717516
269298,578465
8762,590008
252866,245426
137586,324999
49740,47278
14958,2973
25241,577049
104632,285879
197857,614275
238725,387248
151409,127751
59339,218809
225072,312595
127424,68723
132527,632471
130226,461049
53611,852614
251277,198955
212936,234783
37907,889375
176086,136362
179462,950297
181627,264670
131180,141646
148992,384189
40201,258152
146366,197917
242271,206832
14745,249176
47334,397198
282268,959451
75918,928926
81773,9229
71575,910708
256261,93096
273987,616294
148092,882511
159571,342715
37056,499413
285213,982683
254903,256924
262350,861624
240700,617319
29748,85702
102770,422905
248229,232859
52032,963352
13797,555765
28203,417096
201312,588874
130619,912196
252060,611149
128839,927479
164415,61173
101419,333497
92201,127640
157482,769595
145377,231598
179415,309495
271747,338969
127654,749995
107687,633960
71191,962340
29836,919867
259752,274706
137698,840017
51401,871131
177034,283383
238611,340852
190894,648554
261711,733540
2882,994664
106507,57723
30721,655452
268777,827050
61830,853825
144448,544278
57032,742414
47151,494540
197602,28278
195,521696
173794,318679
87322,595315
45252,115003
131845,278130
221745,217169
211792,914703
105401,901491
264654,974634
242427,173431
238062,405808
73869,545326
28773,497665
140456,341076
61782,660983
264487,312421
224994,705640
62065,718363
284156,545189
24179,488026
237727,29160
256007,800021
138822,715504
232919,399621
242982,583761
69747,623028
191033,115618
29239,120602
24834,339025
184901,243470
78588,611142
210772,3685
196744,125696
56017,839353
196599,142805
16468,422277
185925,143575
32401,278956
29505,8560
159796,663352
220426,374524
112276,832047
134033,719305
158349,994281
139057,55139
136619,22858
274172,654269
245861,925704
273621,515422
291987,998491
140197,354902
270191,356945
160335,168202
281561,631737
41879,447151
119014,667526
160726,402103
57215,230181
114825,443233
87224,636558
301102,911907
289727,727061
233286,935150
213510,867226
197736,445007
211737,351305
48602,774969
73887,648720
278901,303710
227146,599101
252233,776784
293440,919865
135474,671123
98729,791531
123372,166285
245018,272858
48584,507538
93905,171582
263445,606343
108587,939445
9788,971559
247430,324729
13005,903382
89920,374183
289581,359771
92547,750568
301275,406111
190380,617046
91163,920058
283348,420733
263,215923
127019,653875
179068,395995
251730,210365
42156,168000
103898,140561
269735,795526
249736,905689
96740,180425
160634,835110
44392,812445
103377,773078
62665,393528
44749,626230
66613,367709
56952,279590
85593,988046
162178,385812
14849,438922
296867,763168
81122,287870
130168,518989
265859,782449
179767,935677
281644,208127
31507,316590
70966,786553
201191,109420
19471,997098
183659,122708
106268,111785
142469,287242
134901,813838
106833,288218
232867,425552
205862,289773
160054,497774
12398,87321
136076,449463
148705,959525
134652,203884
240846,38902
163159,819743
222553,421433
99586,854094
203529,582673
118077,64189
135781,251186
114283,121946
43460,496214
293757,658336
177087,979236
161541,494857
174431,883834
119014,253765
209533,345859
216742,751360
197944,30261
23958,848634
298842,656257
156917,16944
122261,852275
80775,189103
188429,578750
10576,746305
135925,144801
138243,325975
14746,597114
283993,857664
210805,467482
150360,816666
262355,341681
52973,496260
144441,654545
115351,800172
270175,799531
73827,438940
115676,196817
298766,462491
159468,865891
158284,514404
177223,228693
275810,385597
3206,774606
209523,677914
166355,515143
289847,364053
299178,312890
177137,679253
8141,919446
293843,873770
106478,515165
46376,537255
139152,862200
188979,907380
104316,938508
108076,490450
183442,384577
262697,624083
285143,944253
76929,670253
74513,558754
214515,304614
17209,577193
223982,766931
24076,434082
57103,123570
35799,696070
120796,860337
285597,347988
177503,727825
273335,118170
192768,599353
110999,477820
86162,603094
20877,425231
258575,611902
111292,676692
269565,763996
182693,152537
36215,67733
103029,20368
203875,854985
273968,798632
283927,553126
68911,388887
233145,569442
3200,548919
212007,738793
286349,743517
282649,334485
181127,745634
9875,342657
176934,613566
190420,539319
287355,934901
226217,357460
101262,914146
65236,676088
252739,242198
45128,480379
78340,891457
137524,98801
295899,731165
214878,362624
36043,826462
157862,127632
148279,625892
263471,124857
165606,598278
130407,998665
213410,325605
271474,997675
91394,209480
15828,809211
221075,32351
27471,874439
272727,360548
227656,382099
188269,47248
296036,444957
195133,976277
108645,728474
230740,954535
101025,187801
77854,791669
197477,79598
286215,510651
229425,752798
96687,314262
188241,931940
35262,281733
246188,38570
231468,902807
246678,910094
49601,582821
275760,861093
244843,953649
84912,923559
197333,192518
82460,100161
231020,382727
132960,109641
82137,710813
196361,787554
70979,218399
275252,807978
134376,980700
56947,295340
184666,71516
35832,835456
140156,686708
62496,455390
121326,844
24608,674149
144624,732211
294896,538283
47255,827632
259071,527348
43116,876755
18535,450714
122980,763630
183678,397746
195607,414712
155932,922273
182195,750722
116907,95016
10437,283294
57286,951209
58950,514255
178435,785983
289332,472357
49652,833020
11681,612063
188164,250782
276290,826767
101194,776669
136780,359825
302745,124775
236331,368616
71716,238855
128154,309144
98295,584013
207145,37743
302950,905876
189514,614050
136732,268179
53264,730225
227564,629302
187544,854793
283180,75568
88041,753102
23602,440189
274100,665298
2476,607042
68616,979273
63661,319911
22592,921859
144069,150988
176811,571016
133854,66023
148094,304770
225870,846627
191663,992010
271174,433965
204699,458727
47007,916864
262139,543401
252195,516504
83378,200648
170167,473809
176437,988242
161413,410322
107112,683992
87062,48102
141135,165302
216045,95580
260311,954784
148136,603646
285543,560939
269553,147707
80495,625178
98231,498998
32208,605434
219248,107682
145926,539884
68517,843729
215343,469554
253938,541361
263129,919844
184058,5175
253056,425738
196769,231696
55893,25061
258586,814643
81419,903637
124575,861784
263472,596062
91945,43215
157972,133211
17057,219095
168637,303231
15164,306676
281526,816480
269693,731686
106641,333048
287867,734663
19494,617712
172804,382116
155021,227806
270289,686326
18648,477828
138206,383860
241682,328527
59153,479010
85052,523950
235314,333345
165004,489226
207779,356357
286720,987053
179619,456173
77236,974943
297368,270107
19348,719645
141454,347565
209803,164252
19667,435545
235784,44456
257367,173450
11543,186974
4477,313610
295118,762998
292425,388212
285073,321544
109898,962112
208919,338417
68298,349270
138688,13742
135472,770327
13275,844129
291600,103341
86965,328972
241626,379550
174519,440980
237514,87707
289529,343757
130166,370072
118642,239994
107466,799693
290079,47112
224424,122063
83734,370594
208960,103158
239170,822328
19294,129009
234410,321035
3614,544900
229065,663571
244193,221790
125687,502520
109099,903728
170992,313033
55527,246333
267129,963377
95671,451006
194226,521915
194271,950943
62608,796708
39121,725965
136877,605794
118079,753096
181698,249825
26503,754941
211320,597220
175868,221876
227246,296830
66135,491376
224122,789189
56199,512041
164071,161305
41550,58553
273177,245506
202199,865172
130193,727898
220677,559458
176260,781327
68028,805389
164093,492578
121681,665901
255067,265439
220087,148956
296245,183072
116880,952275
174581,146105
147574,648514
177497,651438
271249,426002
181950,257228
191880,374207
168560,937034
9795,108047
21302,122366
162432,757288
168552,73995
33768,127124
78051,155992
196546,553731
127802,461160
103570,757989
192773,545956
231552,41391
126642,905768
65103,37054
30680,219166
247619,243428
278237,436394
103362,236676
5183,762024
171576,998668
109698,58177
39292,715531
1357,130237
197957,424801
190706,66172
15865,739918
37531,524438
292463,928769
143357,788119
66805,795940
240247,308991
192532,80458
285127,73662
201742,643659
280643,528537
104980,510956
228302,99777
258951,70575
166089,218217
122848,641382
230671,323241
232580,674935
188583,886139
152745,832361
291060,501786
34235,230505
22319,94780
68872,39385
290506,410316
43847,448603
80917,229496
42073,666415
249880,221731
239802,273625
280465,42995
70558,730966
195837,639222
182995,241908
200728,648538
197351,588229
218751,899099
265068,859493
2927,247434
118334,305394
97816,452080
138572,974281
101303,502757
220766,347274
276149,703064
23348,53959
146265,755718
193153,43378
262855,414461
47349,860718
60243,109286
131339,572197
18358,368829
178090,28778
75603,911591
100504,214686
43683,360786
85327,923332
129213,832945
71090,551847
64083,457512
173907,25132
208314,251432
165520,472384
168122,553519
299770,747692
234699,789638
256898,481396
238550,221264
129011,951588
134283,338792
86446,2974
240338,675864
292414,429907
10745,312800
133662,767113
302069,418826
185478,480002
17400,830276
131745,552073
20997,500350
281253,623675
37128,319708
8330,149986
150884,376823
102062,739013
228844,471363
14252,607880
52165,112072
121761,573629
149337,465285
211575,167942
199778,835576
227443,840472
50125,116675
54461,846641
15377,338112
16485,783838
224555,240630
145615,685592
25974,693851
18097,188038
238500,904854
225260,413695
283707,616671
71109,250270
212523,16775
296275,953595
264240,683742
15788,68082
34912,299907
282096,401786
197012,618003
140853,191850
7408,70930
96418,894392
244630,236534
258569,214805
191359,670992
61995,194573
131167,662774
87283,785726
185908,490281
266030,273666
287054,903343
236504,403900
151678,312586
237297,182540
139170,163010
75349,836763
244398,643038
237295,179001
10715,986941
75237,692112
58596,690502
40148,972161
50796,943070
274441,720185
14458,544561
142024,946755
198607,563153
154829,445499
64855,452056
125948,899992
291572,105520
60277,978206
166605,830908
143224,794565
112683,92798
54145,506068
37092,63958
201426,852414
72328,831639
153544,21133
210020,192220
218592,53355
258911,719139
153624,528861
270023,616567
294614,659983
9826,866652
187668,793495
282241,968271
88521,100924
244069,348671
210707,287728
261830,255852
283104,28224
226181,829217
149242,708040
276365,432049
49325,377010
155496,615409
192833,849021
41236,826276
45878,116952
175938,405715
163214,114109
37989,647072
241728,553453
186314,302238
300980,623760
4734,178285
255867,425621
190045,267255
290334,79875
126050,730261
287740,445395
22520,784179
36625,25101
134537,353594
257979,168565
42089,991140
64547,975273
289519,380436
124852,643796
299846,27380
298446,934679
236423,318674
246820,930185
47374,401638
162380,627372
74128,800626
157773,196187
49923,539919
239101,603768
265686,799135
47375,174123
161565,205710
148502,916173
84370,585324
155721,432097
36679,585033
156691,705293
222131,71291
297044,786710
127785,635407
142624,742894
197889,151329
213675,275145
101613,346354
151899,686690
71656,735600
40606,628216
100038,362711
249137,473866
88162,767089
58090,298447
266799,914496
12826,375130
282923,371987
291077,147479
62317,238063
167095,958378
194933,186111
230727,932136
299766,426552
232379,820221
272097,393900
74772,309621
289067,587657
62752,215312
271328,141972
41704,124079
214301,307182
94515,143209
25433,479207
200324,798380
40628,754307
290323,438802
59923,100067
222466,339194
151786,972238
220681,213106
289161,192075
171199,830780
92648,904413
247771,702151
268549,902617
265064,737053
263543,680693
126992,528251
191539,160635
222232,183098
55986,754174
89324,118117
138263,37950
5151,591809
111097,571170
23287,389996
24945,560415
5810,686118
138098,202138
100179,66752
302621,82648
200982,845295
34310,615624
228732,710323
128305,726218
55115,248028
36096,997842
183024,540780
32673,131688
301666,358711
85143,987722
79046,109726
90760,736012
156172,939137
123340,740516
62005,373479
177498,330171
212550,547076
134833,940231
75073,908894
286113,139836
238368,606672
47848,366234
155385,426637
112176,412948
32870,556092
58808,257890
144806,891650
216613,310278
286158,152529
182067,28290
9414,211527
224317,688741
66313,923717
118590,949209
272430,648529
40099,139929
234478,12521
128418,362717
257217,344315
3427,940847
236267,363589
186840,101955
120676,298720
188962,394805
112135,337093
215694,459412
121008,885606
185803,182121
3829,724381
267080,824325
45352,991212
28004,128201
109891,890780
78113,43824
182390,674180
109896,577967
17782,140503
128108,168673
290457,956439
82076,44684
64864,383188
183075,384237
131872,427818
29298,678153
197466,907642
2760,398805
78544,512687
27980,646091
244196,766286
76262,626988
222633,787399
219846,460585
83067,21239
56525,867216
112050,523631
108171,863370
41445,303217
26837,451626
85043,37153
303324,246484
54767,391713
26837,915229
22872,719966
7474,247677
243230,538885
286582,329445
156356,74889
45211,312385
299967,503629
144868,50814
213979,235086
204332,100901
182899,536646
115209,451717
202895,238430
19235,620831
218720,347195
42634,460126
253907,101107
183328,26863
263557,531399
205479,359555
137871,156522
233903,685899
191256,1743
287067,804120
100437,653029
145560,871990
228682,559601
157134,603181
123809,541156
111670,650556
296642,471177
2132,549575
26248,915127
276389,591964
80006,110902
117367,523994
125944,930389
105445,449643
136494,183290
7537,46438
139400,261595
165217,994448
189611,201403
234837,504997
129176,480822
42291,621487
195125,139142
268043,100337
300499,208595
35240,363423
135934,809824
212743,443282
143858,228934
250995,289476
15273,988658
238353,591687
268541,885927
83045,781886
166511,495386
231019,426
81995,241497
46664,555736
292544,117695
167857,212660
25544,670088
120816,630570
276313,68274
73043,421975
217524,853033
147935,522871
60248,164873
247962,177135
54479,669508
50315,712129
94867,90525
243475,263308
59778,435031
11186,478847
62211,202395
78262,480129
148280,338111
244739,917745
61606,612924
33291,421841
142709,820495
76941,963973
244618,439487
263029,137876
30730,476126
20845,521951
152071,168191
5229,267346
62796,621806
67249,959942
96778,329343
13264,545687
240828,544135
97788,141322
278906,363129
270430,563085
180180,709915
244663,358480
78347,348053
58021,601512
167526,218614
212617,880229
221405,229678
35242,327921
291502,838779
259703,235620
125041,778155
299938,792184
128108,439254
230149,677128
284733,367004
274224,905169
49317,371148
64824,983600
302430,403261
28531,865734
127824,667238
176486,989895
197446,849160
238099,496165
102928,255223
262079,923190
266657,830045
229291,102965
49572,353843
7064,870577
187125,928389
257959,163423
279413,401635
260602,405306
228764,629572
48574,104140
12727,327713
148388,319364
288815,247227
97686,831968
39967,441247
295624,896147
255669,694700
234798,839837
105649,443858
70195,860072
23814,778567
247436,3219
67532,79993
195532,24298
90396,426289
234813,800827
114543,530316
253784,69107
270782,839722
225642,828260
199793,514464
281821,584549
297563,332738
90541,793332
35785,523539
265724,293536
200958,249105
267606,380462
196178,280010
228269,501377
119992,304314
50977,547460
102363,98751
266373,88426
14651,169347
170528,101356
60616,965931
279028,121989
37263,725151
38647,904985
186184,233205
35329,74119
150821,769668
173050,421647
163541,615913
68508,15680
162158,49569
264449,928526
110130,20458
131274,813859
148744,452252
23004,14742
105922,202040
165109,917025
235785,470064
140778,139571
213563,924583
75037,539670
18704,281848
3868,997620
215464,224667
299232,98656
210648,994629
42555,366233
8343,191347
297949,623540
21152,643061
119097,290735
217262,704076
173943,17244
64874,783526
182505,951634
69598,425481
239206,482972
115691,582042
182309,163358
250765,407356
188412,820632
199598,328474
68759,44077
278582,148064
21733,211980
21387,596826
298298,569625
18185,653478
303302,138274
90249,984453
137453,659466
104724,940473
118257,120280
251600,798825
215662,362700
295505,981750
90709,782956
49967,788180
43779,79586
282600,822475
272402,148360
141424,980614
